,StudentID,Status,Class_Of,Gender,Birthdate,Course_Title,Class_Name,TeacherID,S1_Grade,S1_Avg,S1_GPA,S2_Grade,S2_Avg,S2_GPA,Year
2891,10704,Graduate,2020,Female,02/08/2002,Anatomy and Physiology,A & P,44,C,74.63,2.0,C+,78.47,2.3,2019-2020
2892,10621,Graduate,2021,Male,03/19/2003,Climbing,CLIMBING,44,A-,90.1,3.7,A-,91.0,3.7,2019-2020
2893,10622,Graduate,2021,Male,03/26/2003,Climbing,CLIMBING,44,A-,90.5,3.7,A,96.0,4.0,2019-2020
2894,10461,Graduate,2020,Female,05/21/2002,Anatomy and Physiology,A & P,44,D+,61.36,1.3,C,73.15,2.0,2019-2020
2895,10934,Withdrawn,2023,Male,01/26/2005,Geometry,GEOM,82,A,95.4,4.0,A,95.0,4.0,2019-2020
2896,10861,Withdrawn,2022,Female,03/27/2004,Geometry,GEOM,82,D+,68.8,1.3,D,64.0,1.0,2019-2020
2897,10764,Withdrawn,2022,Female,07/14/2003,Geometry,GEOM,82,B,83.5,3.0,B,84.0,3.0,2019-2020
2898,10767,Withdrawn,2022,Female,08/02/2004,Geometry,GEOM,82,B,85.2,3.0,B,84.0,3.0,2019-2020
2899,10821,Withdrawn,2022,Male,11/24/2003,Geometry,GEOM,82,B,82.9,3.0,C,74.0,2.0,2019-2020
2900,10603,Graduate,2021,Male,07/02/2002,U. S. History,US HIS,82,B,85.2,3.0,A-,90.0,3.7,2019-2020
2901,10604,Graduate,2021,Male,01/29/2003,U. S. History,US HIS,82,C-,71.1,1.7,C,75.0,2.0,2019-2020
2902,10937,Withdrawn,2023,Female,12/14/2004,Geometry,GEOM,82,A,99.0,4.0,A,98.0,4.0,2019-2020
2903,10662,Withdrawn,2021,Female,02/09/2003,U. S. History,US HIS,82,B+,88.3,3.3,A-,90.0,3.7,2019-2020
2904,10940,Enrolled,2023,Male,07/16/2004,Algebra I,ALG l,82,C,76.9,2.0,B-,81.0,2.7,2019-2020
2905,10607,Graduate,2021,Male,07/03/2002,U. S. History,US HIS,82,A,99.3,4.0,A,98.0,4.0,2019-2020
2906,10608,Graduate,2021,Female,02/28/2003,U. S. History,US HIS,82,B+,88.4,3.3,A,92.0,4.0,2019-2020
2907,10776,Graduate,2022,Female,01/29/2004,Geometry,GEOM,82,B,85.5,3.0,B+,88.0,3.3,2019-2020
2908,10779,Graduate,2022,Female,12/18/2003,Geometry,GEOM,82,B+,88.6,3.3,B,85.0,3.0,2019-2020
2909,10609,Graduate,2021,Female,10/22/2002,U. S. History,US HIS,82,B,85.7,3.0,B,87.0,3.0,2019-2020
2910,10610,Graduate,2021,Male,09/03/2002,U. S. History,US HIS,82,F,56.5,0.0,D+,69.0,1.3,2019-2020
2911,10947,Enrolled,2023,Male,08/27/2004,Algebra I,ALG l,82,B+,89.8,3.3,B,87.0,3.0,2019-2020
2912,10629,Graduate,2021,Female,09/19/2002,U. S. History,US HIS,82,B-,81.2,2.7,B,83.0,3.0,2019-2020
2913,10840,Withdrawn,2022,Female,06/12/2004,Geometry,GEOM,82,A,93.1,4.0,A,93.0,4.0,2019-2020
2914,10948,Withdrawn,2023,Female,07/12/2005,Algebra I,ALG l,82,A-,90.1,3.7,A-,90.0,3.7,2019-2020
2915,10816,Graduate,2022,Male,08/14/2003,Geometry,GEOM,82,D,65.2,1.0,C,77.0,2.0,2019-2020
2916,10949,Withdrawn,2023,Male,03/05/2005,Geometry,GEOM,82,A,94.0,4.0,A,95.0,4.0,2019-2020
2917,10819,Graduate,2022,Male,10/07/2003,Geometry,GEOM,82,B,84.3,3.0,D+,68.0,1.3,2019-2020
2918,10950,Enrolled,2023,Male,06/20/2005,Algebra I,ALG l,82,D+,69.7,1.3,C,75.0,2.0,2019-2020
2919,10626,Graduate,2021,Male,05/03/2003,AP Human Geography,AP HUM G,82,C,76.4,2.0,B-,80.0,3.7,2019-2020
2920,10626,Graduate,2021,Male,05/03/2003,U. S. History,US HIS,82,B,82.6,3.0,B,84.0,3.0,2019-2020
2921,10953,Enrolled,2023,Female,12/28/2004,Algebra I,ALG l,82,B-,81.1,2.7,B-,81.0,2.7,2019-2020
2922,10957,Enrolled,2023,Female,05/09/2005,Algebra I,ALG l,82,A-,91.7,3.7,A,97.0,4.0,2019-2020
2923,10960,Graduate,2022,Male,12/05/2003,Geometry,GEOM,82,A-,91.8,3.7,B,84.0,3.0,2019-2020
2924,10850,Graduate,2022,Female,08/24/2004,Geometry,GEOM,82,B,87.7,3.0,A,92.0,4.0,2019-2020
2925,11064,Enrolled,2023,Female,08/31/2005,Algebra I,ALG l,82,A-,90.2,3.7,B-,81.0,2.7,2019-2020
2926,10611,Graduate,2021,Female,10/09/2002,U. S. History,US HIS,82,A,93.4,4.0,A,97.0,4.0,2019-2020
2927,11065,Graduate,2021,Male,03/12/2003,AP Human Geography,AP HUM G,82,C+,78.6,2.3,C,76.0,2.0,2019-2020
2928,11065,Graduate,2021,Male,03/12/2003,U. S. History,US HIS,82,C+,78.5,2.3,B+,88.0,3.3,2019-2020
2929,10963,Enrolled,2023,Female,04/12/2006,Algebra I,ALG l,82,A-,90.1,3.7,A,93.0,4.0,2019-2020
2930,10966,Graduate,2022,Female,05/03/2005,Algebra I,ALG l,82,A-,90.3,3.7,A-,90.0,3.7,2019-2020
2931,10969,Enrolled,2023,Male,11/05/2004,Algebra I,ALG l,82,A,94.9,4.0,A,96.0,4.0,2019-2020
2932,10972,Enrolled,2023,Female,06/26/2005,Algebra I,ALG l,82,A,97.0,4.0,A,99.0,4.0,2019-2020
2933,10827,Withdrawn,2022,Female,10/09/2003,Geometry,GEOM,82,B,87.7,3.0,A,93.0,4.0,2019-2020
2934,10974,Enrolled,2023,Female,01/24/2005,Geometry,GEOM,82,A-,90.0,3.7,A-,91.0,3.7,2019-2020
2935,10975,Withdrawn,2023,Female,04/08/2005,Algebra I,ALG l,82,B+,89.5,3.3,A,98.0,4.0,2019-2020
2936,11096,Withdrawn,2022,Female,01/10/2002,Geometry,GEOM,82,,,,A,98.0,4.0,2019-2020
2937,10979,Enrolled,2023,Male,05/12/2005,Geometry,GEOM,82,A,99.1,4.0,A,99.0,4.0,2019-2020
2938,10981,Enrolled,2023,Male,05/27/2005,Algebra I,ALG l,82,A,92.6,4.0,B,83.0,3.0,2019-2020
2939,11031,Withdrawn,2023,Female,06/14/2005,Algebra I,ALG l,82,B-,81.8,2.7,A,97.0,4.0,2019-2020
2940,11052,Withdrawn,2023,Female,10/26/2004,Algebra I,ALG l,82,A,92.5,4.0,A,98.0,4.0,2019-2020
2941,10985,Enrolled,2023,Male,01/15/2005,Algebra I,ALG l,82,A,94.3,4.0,A,96.0,4.0,2019-2020
2942,10903,Graduate,2021,Female,05/28/2003,Geometry,GEOM,82,D,66.4,1.0,D,60.0,1.0,2019-2020
2943,10663,Withdrawn,2021,Female,03/24/2003,U. S. History,US HIS,82,D+,68.2,1.3,,,,2019-2020
2944,10794,Graduate,2022,Male,06/03/2004,Geometry,GEOM,82,B,82.3,3.0,B+,88.0,3.3,2019-2020
2945,10613,Graduate,2021,Female,01/12/2004,U. S. History,US HIS,82,B,84.6,3.0,B,84.0,3.0,2019-2020
2946,10988,Graduate,2022,Female,01/01/2004,Geometry,GEOM,82,B,85.1,3.0,B+,89.0,3.3,2019-2020
2947,11025,Withdrawn,2023,Female,06/02/2005,Algebra I,ALG l,82,A,93.7,4.0,A,98.0,4.0,2019-2020
2948,10993,Enrolled,2023,Male,03/19/2005,Algebra I,ALG l,82,B+,88.0,3.3,B,83.0,3.0,2019-2020
2949,10799,Graduate,2022,Female,02/25/2004,Geometry,GEOM,82,A,94.5,4.0,A,94.0,4.0,2019-2020
2950,11056,Enrolled,2023,Male,04/18/2004,Algebra I,ALG l,82,B-,81.2,2.7,D+,69.0,1.3,2019-2020
2951,10806,Graduate,2022,Female,09/28/2003,Geometry,GEOM,82,A,92.0,4.0,A,94.0,4.0,2019-2020
2952,10999,Withdrawn,2023,Male,12/24/2004,Algebra I,ALG l,82,A-,91.2,3.7,C+,79.0,2.3,2019-2020
2953,11002,Enrolled,2023,Female,10/17/2004,Algebra I,ALG l,82,A,96.5,4.0,A,99.0,4.0,2019-2020
2954,11005,Enrolled,2023,Male,02/24/2005,Geometry,GEOM,82,A,97.2,4.0,A,93.0,4.0,2019-2020
2955,10671,Withdrawn,2021,Male,10/11/2002,U. S. History,US HIS,82,C,75.5,2.0,D,60.0,1.0,2019-2020
2956,10619,Graduate,2021,Male,02/06/2003,AP Human Geography,AP HUM G,82,C+,79.3,2.3,B-,80.0,3.7,2019-2020
2957,10619,Graduate,2021,Male,02/06/2003,U. S. History,US HIS,82,C,75.6,2.0,C,75.0,2.0,2019-2020
2958,10618,Graduate,2021,Male,03/14/2003,U. S. History,US HIS,82,C,74.3,2.0,C,75.0,2.0,2019-2020
2959,10781,Graduate,2022,Female,08/24/2003,Geometry,GEOM,82,A-,90.0,3.7,B+,88.0,3.3,2019-2020
2960,10620,Graduate,2021,Female,09/06/2002,U. S. History,US HIS,82,A,95.1,4.0,A,97.0,4.0,2019-2020
2961,11009,Enrolled,2023,Male,05/05/2005,Algebra I,ALG l,82,A,97.3,4.0,A,97.0,4.0,2019-2020
2962,10621,Graduate,2021,Male,03/19/2003,AP Human Geography,AP HUM G,82,A-,90.0,4.7,A-,91.0,4.7,2019-2020
2963,10621,Graduate,2021,Male,03/19/2003,U. S. History,US HIS,82,A-,91.6,3.7,A,92.0,4.0,2019-2020
2964,11011,Enrolled,2023,Female,02/03/2005,Algebra I,ALG l,82,A,96.7,4.0,A,95.0,4.0,2019-2020
2965,11014,Graduate,2021,Male,10/05/2002,U. S. History,US HIS,82,A,94.2,4.0,A,93.0,4.0,2019-2020
2966,10753,Withdrawn,2022,Female,10/28/2004,Geometry,GEOM,82,F,42.4,0.0,F,25.0,0.0,2019-2020
2967,11083,Graduate,2022,Female,11/21/2003,U. S. History,US HIS,82,A-,91.8,3.7,A,94.0,4.0,2019-2020
2968,10622,Graduate,2021,Male,03/26/2003,AP Human Geography,AP HUM G,82,A-,90.0,4.7,B+,89.0,4.3,2019-2020
2969,10622,Graduate,2021,Male,03/26/2003,U. S. History,US HIS,82,A,92.9,4.0,A-,91.0,3.7,2019-2020
2970,11017,Withdrawn,2023,Male,11/17/2004,Geometry,GEOM,82,A,95.5,4.0,A,98.0,4.0,2019-2020
2971,11018,Withdrawn,2023,Male,11/17/2004,Geometry,GEOM,82,A,94.8,4.0,A,98.0,4.0,2019-2020
2972,10814,Graduate,2022,Female,08/31/2003,Geometry,GEOM,82,C,73.9,2.0,C,77.0,2.0,2019-2020
2973,10763,Graduate,2022,Female,04/05/2004,Geometry,GEOM,82,A,96.0,4.0,A,92.0,4.0,2019-2020
2974,11019,Enrolled,2023,Female,10/28/2004,Geometry,GEOM,82,A,92.7,4.0,B+,89.0,3.3,2019-2020
2975,10761,Withdrawn,2022,Male,06/04/2004,Geometry,GEOM,82,C,74.6,2.0,D,66.0,1.0,2019-2020
2976,11022,Withdrawn,2023,Male,09/08/2004,Geometry,GEOM,82,A,94.4,4.0,A,93.0,4.0,2019-2020
2977,10852,Graduate,2022,Male,07/27/2004,Algebra I,ALG l,52,D,65.0,1.0,,,,2019-2020
2978,10833,Withdrawn,2022,Male,08/08/2004,Algebra II,ALG ll,52,,,,A,98.0,4.0,2019-2020
2979,10603,Graduate,2021,Male,07/02/2002,Algebra II,ALG ll,52,A-,91.6,3.7,A,94.0,4.0,2019-2020
2980,10604,Graduate,2021,Male,01/29/2003,Algebra II,ALG ll,52,D,63.05,1.0,C+,77.0,2.3,2019-2020
2981,10888,Graduate,2022,Female,06/10/2004,Algebra II,ALG ll,52,A-,90.0,3.7,A-,90.0,3.7,2019-2020
2982,10843,Withdrawn,2023,Female,06/19/2004,Algebra I,ALG l,52,A,93.0,4.0,A,93.0,4.0,2019-2020
2983,10760,Withdrawn,2022,Male,06/25/2004,Algebra II,ALG ll,52,A,93.0,4.0,B+,89.0,3.3,2019-2020
2984,10662,Withdrawn,2021,Female,02/09/2003,Algebra II,ALG ll,52,B+,87.0,3.3,B,83.0,3.0,2019-2020
2985,10773,Graduate,2022,Male,11/05/2003,Algebra I,ALG l,52,D,60.0,1.0,D,60.0,1.0,2019-2020
2986,10607,Graduate,2021,Male,07/03/2002,Pre-Calculus,PRECAL,52,A,96.0,4.0,A,96.0,4.0,2019-2020
2987,10608,Graduate,2021,Female,02/28/2003,Algebra II,ALG ll,52,A,96.0,4.0,A,94.0,4.0,2019-2020
2988,10830,Graduate,2022,Male,09/01/2003,Algebra II,ALG ll,52,A,93.0,4.0,A-,92.0,3.7,2019-2020
2989,10448,Graduate,2020,Male,04/20/2002,Physics,PHYSICS,52,A,98.0,4.0,A,98.0,4.0,2019-2020
2990,10849,Withdrawn,2022,Male,04/28/2004,Algebra I,ALG l,52,D,66.0,1.0,D,60.0,1.0,2019-2020
2991,10609,Graduate,2021,Female,10/22/2002,Algebra II,ALG ll,52,B,85.12,3.0,B-,81.0,2.7,2019-2020
2992,10429,Graduate,2020,Female,07/31/2002,Algebra II,ALG ll,52,D+,68.45,1.3,C,76.0,2.0,2019-2020
2993,10610,Graduate,2021,Male,09/03/2002,Algebra II,ALG ll,52,D,66.5,1.0,C+,77.0,2.3,2019-2020
2994,10629,Graduate,2021,Female,09/19/2002,Algebra II,ALG ll,52,B,85.8,3.0,A-,91.0,3.7,2019-2020
2995,10782,Withdrawn,2022,Male,05/06/2003,Algebra II,ALG ll,52,A-,92.0,3.7,A,93.0,4.0,2019-2020
2996,10626,Graduate,2021,Male,05/03/2003,Algebra II,ALG ll,52,C-,72.0,1.7,B,86.0,3.0,2019-2020
2997,10493,Graduate,2020,Female,08/02/2002,Physics,PHYSICS,52,C,76.0,2.0,B,84.0,3.0,2019-2020
2998,10611,Graduate,2021,Female,10/09/2002,Algebra II,ALG ll,52,B-,81.78,2.7,A,94.0,4.0,2019-2020
2999,10788,Graduate,2022,Male,08/12/2003,Algebra II,ALG ll,52,A,93.0,4.0,A-,90.0,3.7,2019-2020
3000,10742,Graduate,2022,Male,12/05/2003,Algebra II,ALG ll,52,A-,90.0,3.7,A-,92.0,3.7,2019-2020
3001,10451,Graduate,2020,Male,08/26/2002,Physics,PHYSICS,52,D,60.0,1.0,D+,68.0,1.3,2019-2020
3002,10749,Graduate,2022,Female,10/26/2003,Algebra I,ALG l,52,F,56.0,0.0,D,62.0,1.0,2019-2020
3003,10419,Graduate,2020,Male,03/28/2002,AP Calculus,AP CALCULUS,52,A,96.2,4.0,B,83.0,3.0,2019-2020
3004,10419,Graduate,2020,Male,03/28/2002,Physics,PHYSICS,52,A,97.0,4.0,A,93.0,4.0,2019-2020
3005,10914,Graduate,2020,Male,03/27/2002,Physics,PHYSICS,52,B,85.0,3.0,B+,88.0,3.3,2019-2020
3006,10858,Graduate,2022,Female,04/26/2004,Algebra I,ALG l,52,C,77.0,2.0,A,95.0,4.0,2019-2020
3007,10991,Withdrawn,2023,Female,08/19/2003,Algebra I,ALG l,52,A,98.0,4.0,A,95.0,4.0,2019-2020
3008,10750,Graduate,2022,Female,11/01/2003,Algebra II,ALG ll,52,B+,88.0,3.3,A,94.0,4.0,2019-2020
3009,10745,Graduate,2022,Female,09/06/2003,Algebra II,ALG ll,52,A,100.0,4.0,A,98.0,4.0,2019-2020
3010,10793,Graduate,2022,Male,03/02/2003,Algebra II,ALG ll,52,A,100.0,4.0,A,97.0,4.0,2019-2020
3011,11055,Graduate,2020,Female,12/12/2001,Algebra II,ALG ll,52,B+,89.3,3.3,B-,80.0,2.7,2019-2020
3012,10663,Withdrawn,2021,Female,03/24/2003,Algebra II,ALG ll,52,F,44.35,0.0,,,,2019-2020
3013,10797,Withdrawn,2022,Male,07/03/2002,Algebra I,ALG l,52,F,55.0,0.0,C-,72.0,1.7,2019-2020
3014,10613,Graduate,2021,Female,01/12/2004,Algebra II,ALG ll,52,A-,90.33,3.7,B-,80.0,2.7,2019-2020
3015,10442,Graduate,2020,Male,11/06/2001,Algebra II,ALG ll,52,D,60.0,1.0,C-,70.0,1.7,2019-2020
3016,10454,Graduate,2020,Male,03/05/2002,Physics,PHYSICS,52,B-,82.0,2.7,B+,88.0,3.3,2019-2020
3017,10864,Withdrawn,2022,Female,12/04/2003,Algebra I,ALG l,52,C,75.0,2.0,B+,89.0,3.3,2019-2020
3018,10807,Withdrawn,2022,Male,03/02/2005,Algebra II,ALG ll,52,B+,89.0,3.3,A,95.0,4.0,2019-2020
3019,10810,Withdrawn,2022,Female,03/02/2005,Algebra II,ALG ll,52,A,97.0,4.0,A,100.0,4.0,2019-2020
3020,10617,Graduate,2020,Female,02/06/2004,Pre-Calculus,PRECAL,52,A-,92.0,3.7,A,96.0,4.0,2019-2020
3021,10867,Graduate,2022,Female,08/17/2003,Algebra I,ALG l,52,C,73.0,2.0,C+,78.0,2.3,2019-2020
3022,10802,Graduate,2022,Female,08/20/2004,Algebra I,ALG l,52,B+,88.0,3.3,A-,90.0,3.7,2019-2020
3023,10704,Graduate,2020,Female,02/08/2002,Algebra II,ALG ll,52,D+,68.8,1.3,C+,77.0,2.3,2019-2020
3024,10748,Withdrawn,2022,Female,08/22/2004,Algebra II,ALG ll,52,B+,88.0,3.3,A,93.0,4.0,2019-2020
3025,10671,Withdrawn,2021,Male,10/11/2002,Algebra II,ALG ll,52,D,62.66,1.0,D,63.0,1.0,2019-2020
3026,10445,Graduate,2020,Female,11/10/2001,Physics,PHYSICS,52,C+,79.0,2.3,B,83.0,3.0,2019-2020
3027,10619,Graduate,2021,Male,02/06/2003,Pre-Calculus,PRECAL,52,C-,71.0,1.7,B,83.0,3.0,2019-2020
3028,10618,Graduate,2021,Male,03/14/2003,AP Calculus,AP CALCULUS,52,D,67.3,1.0,B,83.0,3.0,2019-2020
3029,10839,Withdrawn,2022,Female,04/14/2004,Algebra II,ALG ll,52,B-,82.0,2.7,B-,80.0,2.7,2019-2020
3030,10620,Graduate,2021,Female,09/06/2002,Algebra II,ALG ll,52,C-,71.76,1.7,C,73.0,2.0,2019-2020
3031,10621,Graduate,2021,Male,03/19/2003,Pre-Calculus,PRECAL,52,A,94.0,4.0,A,93.0,4.0,2019-2020
3032,11014,Graduate,2021,Male,10/05/2002,Algebra II,ALG ll,52,A,98.8,4.0,A,96.0,4.0,2019-2020
3033,10846,Graduate,2022,Female,05/12/2004,Algebra I,ALG l,52,B,83.0,3.0,B,84.0,3.0,2019-2020
3034,11083,Graduate,2022,Female,11/21/2003,Algebra II,ALG ll,52,B,86.4,3.0,A-,92.0,3.7,2019-2020
3035,10622,Graduate,2021,Male,03/26/2003,Pre-Calculus,PRECAL,52,A,95.0,4.0,A,93.0,4.0,2019-2020
3036,10906,Withdrawn,2022,Male,02/26/2004,Algebra II,ALG ll,52,C+,79.0,2.3,B,86.0,3.0,2019-2020
3037,10880,Graduate,2022,Male,08/07/2004,Algebra I,ALG l,52,A,100.0,4.0,B,84.0,3.0,2019-2020
3038,10689,Graduate,2020,Female,02/16/2001,Pre-Calculus,PRECAL,52,A,99.0,4.0,A,97.0,4.0,2019-2020
3039,10852,Graduate,2022,Male,07/27/2004,Photography,PHOTO,54,C,74.1,2.0,C,75.0,2.0,2019-2020
3040,10934,Withdrawn,2023,Male,01/26/2005,Graphic Design,GRAPHIC DES,54,A-,90.1,3.7,A,99.09,4.0,2019-2020
3041,10603,Graduate,2021,Male,07/02/2002,Photography,PHOTO,54,A,98.5,4.0,A,95.79,4.0,2019-2020
3042,10843,Withdrawn,2023,Female,06/19/2004,Graphic Design,GRAPHIC DES,54,A-,92.5,3.7,A,97.36,4.0,2019-2020
3043,10662,Withdrawn,2021,Female,02/09/2003,Photography,PHOTO,54,A,94.5,4.0,A-,92.94,3.7,2019-2020
3044,10773,Graduate,2022,Male,11/05/2003,Graphic Design,GRAPHIC DES,54,A,96.0,4.0,A,98.0,4.0,2019-2020
3045,10420,Graduate,2020,Female,01/30/2002,Advanced Photography,ADV PHOTO,54,A,100.0,4.0,A,100.0,4.0,2019-2020
3046,10607,Graduate,2021,Male,07/03/2002,Advanced Photography,ADV PHOTO,54,A,100.0,4.0,A,100.0,4.0,2019-2020
3047,10607,Graduate,2021,Male,07/03/2002,Graphic Design,GRAPHIC DES,54,A,99.6,4.0,A,99.52,4.0,2019-2020
3048,10608,Graduate,2021,Female,02/28/2003,Photography,PHOTO,54,A-,90.6,3.7,A,96.24,4.0,2019-2020
3049,10849,Withdrawn,2022,Male,04/28/2004,Photography,PHOTO,54,B-,81.5,2.7,B,83.08,3.0,2019-2020
3050,10429,Graduate,2020,Female,07/31/2002,Advanced Photography,ADV PHOTO,54,A,100.0,4.0,A,93.51,4.0,2019-2020
3051,10610,Graduate,2021,Male,09/03/2002,Photography,PHOTO,54,D,64.9,1.0,B,86.27,3.0,2019-2020
3052,10949,Withdrawn,2023,Male,03/05/2005,Graphic Design,GRAPHIC DES,54,A,94.9,4.0,A,98.27,4.0,2019-2020
3053,10611,Graduate,2021,Female,10/09/2002,Photography,PHOTO,54,A,97.5,4.0,A,98.91,4.0,2019-2020
3054,11065,Graduate,2021,Male,03/12/2003,Graphic Design,GRAPHIC DES,54,B-,81.0,2.7,A,96.16,4.0,2019-2020
3055,10914,Graduate,2020,Male,03/27/2002,Advanced Photography,ADV PHOTO,54,A,100.0,4.0,B,85.86,3.0,2019-2020
3056,10613,Graduate,2021,Female,01/12/2004,Photography,PHOTO,54,A,94.5,4.0,B+,88.91,3.3,2019-2020
3057,10748,Withdrawn,2022,Female,08/22/2004,Graphic Design,GRAPHIC DES,54,A,96.7,4.0,A,99.79,4.0,2019-2020
3058,11005,Enrolled,2023,Male,02/24/2005,Graphic Design,GRAPHIC DES,54,A,95.7,4.0,A,96.06,4.0,2019-2020
3059,10619,Graduate,2021,Male,02/06/2003,Graphic Design,GRAPHIC DES,54,A,95.9,4.0,A,93.09,4.0,2019-2020
3060,10619,Graduate,2021,Male,02/06/2003,Photography,PHOTO,54,B-,82.5,2.7,A-,91.0,3.7,2019-2020
3061,10618,Graduate,2021,Male,03/14/2003,Graphic Design,GRAPHIC DES,54,A,95.6,4.0,A-,92.93,3.7,2019-2020
3062,10621,Graduate,2021,Male,03/19/2003,Graphic Design,GRAPHIC DES,54,A,95.1,4.0,A,95.58,4.0,2019-2020
3063,10622,Graduate,2021,Male,03/26/2003,Graphic Design,GRAPHIC DES,54,A,94.3,4.0,A,94.81,4.0,2019-2020
3064,11017,Withdrawn,2023,Male,11/17/2004,Graphic Design,GRAPHIC DES,54,A,94.1,4.0,A,95.29,4.0,2019-2020
3065,11018,Withdrawn,2023,Male,11/17/2004,Graphic Design,GRAPHIC DES,54,A-,92.7,3.7,A,93.85,4.0,2019-2020
3066,11022,Withdrawn,2023,Male,09/08/2004,Graphic Design,GRAPHIC DES,54,A-,90.4,3.7,A-,92.1,3.7,2019-2020
3067,10852,Graduate,2022,Male,07/27/2004,English II,ENG ll,59,F,25.0,0.0,,,,2019-2020
3068,10833,Withdrawn,2022,Male,08/08/2004,English II,ENG ll,59,,,,A,97.46,4.0,2019-2020
3069,10861,Withdrawn,2022,Female,03/27/2004,English II,ENG ll,59,C-,71.94,1.7,B,83.61,3.0,2019-2020
3070,10764,Withdrawn,2022,Female,07/14/2003,English II,ENG ll,59,A,94.6,4.0,A,97.88,4.0,2019-2020
3071,10767,Withdrawn,2022,Female,08/02/2004,English II,ENG ll,59,A,93.8,4.0,A,96.0,4.0,2019-2020
3072,10821,Withdrawn,2022,Male,11/24/2003,English II,ENG ll,59,B,85.26,3.0,B+,88.89,3.3,2019-2020
3073,10888,Graduate,2022,Female,06/10/2004,English II,ENG ll,59,A,98.01,4.0,A,96.8,4.0,2019-2020
3074,10843,Withdrawn,2023,Female,06/19/2004,English II,ENG ll,59,B,86.6,3.0,A-,90.75,3.7,2019-2020
3075,10760,Withdrawn,2022,Male,06/25/2004,English II,ENG ll,59,A-,90.58,3.7,A-,92.15,3.7,2019-2020
3076,10426,Graduate,2020,Female,11/07/2001,English IV,ENG lV,59,,,,A,94.84,4.0,2019-2020
3077,10662,Withdrawn,2021,Female,02/09/2003,AP English Literature,AP ENG LIT,59,B+,87.3,4.3,A-,90.29,4.7,2019-2020
3078,10773,Graduate,2022,Male,11/05/2003,English II,ENG ll,59,D+,67.72,1.3,C-,71.35,1.7,2019-2020
3079,10420,Graduate,2020,Female,01/30/2002,AP English Language,AP ENG LANG,59,A,96.8,5.0,A,97.1,5.0,2019-2020
3080,10776,Graduate,2022,Female,01/29/2004,English II,ENG ll,59,B+,88.9,3.3,A-,91.04,3.7,2019-2020
3081,10830,Graduate,2022,Male,09/01/2003,English II,ENG ll,59,B+,89.97,3.3,A-,90.6,3.7,2019-2020
3082,10448,Graduate,2020,Male,04/20/2002,AP English Language,AP ENG LANG,59,A,98.6,5.0,A,97.17,5.0,2019-2020
3083,10849,Withdrawn,2022,Male,04/28/2004,English II,ENG ll,59,F,25.0,0.0,D,60.0,1.0,2019-2020
3084,10779,Graduate,2022,Female,12/18/2003,English II,ENG ll,59,A,95.15,4.0,A,95.1,4.0,2019-2020
3085,10531,Graduate,2020,Male,09/14/2000,English IV,ENG lV,59,,,,C+,78.71,2.3,2019-2020
3086,10609,Graduate,2021,Female,10/22/2002,AP English Literature,AP ENG LIT,59,B+,88.3,4.3,A-,91.99,4.7,2019-2020
3087,10429,Graduate,2020,Female,07/31/2002,English IV,ENG lV,59,,,,A,95.84,4.0,2019-2020
3088,10840,Withdrawn,2022,Female,06/12/2004,English II,ENG ll,59,A,99.04,4.0,A,98.86,4.0,2019-2020
3089,10816,Graduate,2022,Male,08/14/2003,English II,ENG ll,59,D,63.1,1.0,A-,90.9,3.7,2019-2020
3090,10782,Withdrawn,2022,Male,05/06/2003,English II,ENG ll,59,A-,92.4,3.7,A,94.69,4.0,2019-2020
3091,10819,Graduate,2022,Male,10/07/2003,English II,ENG ll,59,B-,82.0,2.7,C+,77.63,2.3,2019-2020
3092,10960,Graduate,2022,Male,12/05/2003,English II,ENG ll,59,B-,82.12,2.7,B-,82.75,2.7,2019-2020
3093,10493,Graduate,2020,Female,08/02/2002,English IV,ENG lV,59,,,,A-,91.53,3.7,2019-2020
3094,10850,Graduate,2022,Female,08/24/2004,English II,ENG ll,59,A,97.85,4.0,A,100.0,4.0,2019-2020
3095,10520,Graduate,2020,Male,05/18/2002,English IV,ENG lV,59,,,,B-,82.67,2.7,2019-2020
3096,10611,Graduate,2021,Female,10/09/2002,AP English Literature,AP ENG LIT,59,B,86.2,4.0,A,95.56,5.0,2019-2020
3097,10788,Graduate,2022,Male,08/12/2003,English II,ENG ll,59,A,94.17,4.0,A,96.62,4.0,2019-2020
3098,10742,Graduate,2022,Male,12/05/2003,English II,ENG ll,59,A,93.1,4.0,A,97.05,4.0,2019-2020
3099,10451,Graduate,2020,Male,08/26/2002,English IV,ENG lV,59,,,,C-,71.1,1.7,2019-2020
3100,10749,Graduate,2022,Female,10/26/2003,English II,ENG ll,59,D,60.16,1.0,D,60.11,1.0,2019-2020
3101,10792,Graduate,2020,Female,01/31/2002,AP English Language,AP ENG LANG,59,B,86.9,4.0,A-,92.07,4.7,2019-2020
3102,10827,Withdrawn,2022,Female,10/09/2003,English II,ENG ll,59,A,96.6,4.0,A,97.79,4.0,2019-2020
3103,10419,Graduate,2020,Male,03/28/2002,AP English Language,AP ENG LANG,59,B,86.0,4.0,B,83.0,4.0,2019-2020
3104,11096,Withdrawn,2022,Female,01/10/2002,English II,ENG ll,59,,,,A,99.81,4.0,2019-2020
3105,10858,Graduate,2022,Female,04/26/2004,English II,ENG ll,59,C+,78.32,2.3,A-,92.44,3.7,2019-2020
